S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity,group_number
86447.9, 319.322, 348.849, 152.842, 122.449, 1608.66, 501.69, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86378.3, 325.072, 341.636, 151.084, 150.702, 1653.24, 492.72, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86309.9, 328.373, 341.744, 150.796, 169.938, 1699.2, 492.54, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86241.7, 330.934, 336.306, 144.727, 199.799, 1746.52, 481.033, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86175.1, 331.337, 340.615, 143.246, 214.528, 1795.15, 483.86, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86108.2, 331.998, 344.672, 142.894, 227.205, 1845.04, 487.566, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86040.8, 332.988, 343.532, 141.607, 244.976, 1896.09, 485.14, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85973.8, 333.392, 339.613, 140.472, 264.477, 1948.24, 480.085, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85907.6, 332.965, 343.03, 137.442, 277.586, 2001.43, 480.471, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85841.3, 332.626, 338.142, 139.602, 292.759, 2055.57, 477.745, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85775.5, 331.928, 336.557, 139.588, 305.847, 2110.61, 476.145, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85709.9, 331.098, 335.987, 140.533, 316.001, 2166.47, 476.52, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85644.4, 330.436, 337.342, 138.361, 326.43, 2223.08, 475.703, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85579, 329.744, 342.507, 135.304, 333.113, 2280.37, 477.811, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85513.3, 329.431, 348.206, 130.424, 340.319, 2338.29, 478.631, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85447.6, 329.242, 348.455, 130.874, 347.011, 2396.79, 479.329, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85381.9, 329.136, 343.659, 137.281, 352.224, 2455.81, 480.94, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85316, 329.221, 337.191, 140.223, 362.065, 2515.33, 477.414, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85250.6, 328.756, 337.197, 142.96, 365.204, 2575.29, 480.157, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85184.9, 328.709, 341.137, 143.474, 366.118, 2635.67, 484.611, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85118.6, 329.23, 343.789, 143.949, 367.966, 2696.44, 487.738, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85052, 330.022, 335.325, 139.42, 385.683, 2757.56, 474.746, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84987.2, 328.83, 339.576, 142.263, 383.134, 2819.02, 481.84, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84921.4, 328.794, 347.357, 134.831, 386.768, 2880.8, 482.188, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84855.7, 328.763, 341.577, 133.928, 397.141, 2942.87, 475.505, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84791, 327.777, 339.206, 136.088, 400.774, 3005.2, 475.293, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84726.3, 326.909, 335.865, 138.034, 405.147, 3067.78, 473.899, 46, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 382.52, 157.509, 35, 1482.3, 540.029, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86594.2, 293.78, 365.462, 150.657, 72.5, 1523.37, 516.119, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86522.5, 306.762, 350.487, 154.523, 100.321, 1565.41, 505.009, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86452.4, 315.546, 345.399, 154.891, 123.156, 1608.65, 500.29, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86382.9, 321.861, 338.904, 150.76, 152.359, 1653.18, 489.664, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86315, 325.384, 334.757, 149.303, 176.476, 1699.04, 484.06, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86248, 327.372, 332.399, 150.162, 195.871, 1746.22, 482.561, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86181.2, 328.703, 332.489, 143.078, 219.88, 1794.68, 475.567, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86115.4, 328.749, 328.758, 146.581, 236.174, 1844.36, 475.339, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86049.7, 328.704, 331.3, 146.836, 248.305, 1895.18, 478.136, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85983.6, 329.004, 334.654, 144.069, 261.569, 1947.07, 478.724, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85917.6, 329.274, 337.811, 143.519, 271.885, 1999.95, 481.33, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85851.2, 329.799, 341.78, 142.024, 281.465, 2053.75, 483.804, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85784.5, 330.509, 344.539, 146.668, 285.36, 2108.41, 491.207, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85716.9, 332.044, 343.2, 150.022, 293.977, 2163.88, 493.222, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85649, 333.497, 342.172, 157.229, 297.979, 2220.11, 499.401, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85580.4, 335.454, 339.421, 157.008, 310.695, 2277.06, 496.429, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85512.2, 336.557, 338.14, 159.92, 318.502, 2334.71, 498.061, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85443.8, 337.609, 333.105, 163.691, 328.752, 2393.04, 496.796, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85375.7, 338.222, 335.577, 160.255, 338.27, 2452.01, 495.832, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85307.7, 338.526, 341.959, 158.102, 342.108, 2511.59, 500.06, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85239.2, 339.295, 340.927, 155.12, 353.671, 2571.74, 496.047, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85171.4, 339.305, 346.076, 152.398, 358.409, 2632.43, 498.474, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85103.2, 339.591, 344.859, 148.871, 369.808, 2693.64, 493.73, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85035.8, 339.118, 340.769, 149.612, 379.394, 2755.32, 490.381, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84968.9, 338.228, 342.905, 147.273, 385.294, 2817.45, 490.178, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84902, 337.436, 346.764, 147.047, 386.773, 2879.98, 493.811, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84834.7, 337.245, 349.236, 146.79, 389.146, 2942.88, 496.026, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84767.2, 337.341, 355.505, 150.54, 383.35, 3006.11, 506.044, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84698.3, 338.726, 353.339, 151.027, 388.968, 3069.64, 504.366, 47, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 378.52, 163.509, 33, 1482.3, 542.029, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86594, 294.059, 368.748, 157.229, 62.6429, 1523.37, 525.976, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86520.8, 308.355, 359.577, 155.641, 90.1684, 1565.41, 515.218, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86449.3, 318.236, 352.062, 154.025, 117.728, 1608.65, 506.088, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86379.1, 324.815, 353.468, 151.118, 138.319, 1653.21, 504.586, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86309.1, 329.813, 351.694, 148.813, 161.439, 1699.13, 500.507, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86239.8, 333.19, 352.747, 143.972, 183.907, 1746.42, 496.719, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86171, 335.311, 350.198, 143.68, 204.771, 1795.03, 493.877, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86102.7, 336.56, 348.127, 147.535, 220.145, 1844.94, 495.662, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86034.2, 337.752, 344.379, 148.191, 239.42, 1896.07, 492.57, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85966.2, 338.224, 345.066, 141.871, 260.319, 1948.35, 486.937, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85899, 337.77, 344.77, 141.031, 275.724, 2001.73, 485.8, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85832, 337.198, 347.431, 139.223, 288.03, 2056.12, 486.654, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85765, 336.806, 348.822, 143.511, 294.456, 2111.45, 492.333, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85697.2, 337.221, 347.059, 144.468, 306.424, 2167.65, 491.527, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85629.6, 337.389, 347.48, 142.382, 318.536, 2224.65, 489.863, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85562.2, 337.242, 352.895, 143.455, 321.784, 2282.39, 496.35, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85494.1, 337.962, 350.902, 144.443, 331.799, 2340.83, 495.345, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85426.1, 338.345, 351.152, 142.404, 342.099, 2399.91, 493.556, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85358.4, 338.353, 350.438, 144.533, 348.664, 2459.6, 494.971, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85290.6, 338.499, 350.776, 147.51, 352.759, 2519.86, 498.286, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85222.4, 339.016, 356.111, 145.283, 356.562, 2580.65, 501.394, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85153.8, 339.8, 357.136, 144.247, 363.093, 2641.93, 501.383, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85085.3, 340.371, 355.199, 147.332, 368.158, 2703.68, 502.53, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85016.6, 340.929, 355.479, 151.23, 369.861, 2765.87, 506.71, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84947.5, 341.891, 358.818, 148.884, 374.442, 2828.49, 507.702, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84878.3, 342.739, 357.053, 149.763, 380.696, 2891.5, 506.816, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84809.2, 343.24, 356.533, 148.63, 387.504, 2954.89, 505.162, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84740.4, 343.36, 361.12, 146.608, 389.825, 3018.65, 507.727, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84671.4, 343.749, 360.396, 150.737, 390.98, 3082.76, 511.133, 48, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 380.52, 165.509, 29, 1482.3, 546.029, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86593.4, 294.615, 368.605, 161.086, 58.9286, 1523.37, 529.69, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86519.8, 309.316, 362.522, 157.256, 85.7194, 1565.41, 519.778, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86447.6, 319.637, 360.932, 149.583, 113.597, 1608.66, 510.514, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86376.7, 326.549, 359.9, 145.077, 138.483, 1653.24, 504.977, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86306.7, 331.252, 351.91, 142.307, 168.591, 1699.2, 494.217, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86238.3, 333.468, 346.149, 146.017, 189.549, 1746.55, 492.166, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86170.1, 334.902, 344.109, 144.596, 211.01, 1795.24, 488.705, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86102.5, 335.517, 347.416, 143.361, 225.937, 1845.22, 490.778, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86034.7, 336.242, 351.573, 146.252, 234.799, 1896.41, 497.826, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85966, 337.742, 349.535, 146.98, 251.028, 1948.74, 496.515, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85897.5, 338.706, 351.852, 147.746, 262.097, 2002.14, 499.598, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85828.6, 339.848, 353.138, 149.515, 272.376, 2056.55, 502.654, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85759.3, 341.127, 356.493, 148.226, 282.92, 2111.91, 504.719, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85689.8, 342.379, 358.787, 155.107, 285.712, 2168.17, 513.894, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85619.2, 344.586, 356.093, 152.57, 302.304, 2225.28, 508.663, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85549.3, 345.575, 359.899, 152.348, 309.711, 2283.21, 512.247, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85478.9, 346.801, 361.573, 153.2, 317.589, 2341.92, 514.773, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85408.3, 348.07, 361.298, 149.065, 331.904, 2401.37, 510.364, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85338.3, 348.423, 360.221, 152.302, 339.196, 2461.53, 512.523, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85268.1, 348.944, 362.27, 154.329, 343.968, 2522.37, 516.599, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85197.4, 349.86, 363.246, 157.242, 348.399, 2583.84, 520.488, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85126.2, 351.067, 364.28, 154.002, 358.513, 2645.9, 518.282, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85055.4, 351.671, 364.409, 151.066, 368.905, 2708.53, 515.475, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84985, 351.712, 364.614, 150.375, 376.555, 2771.7, 514.99, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84914.8, 351.621, 361.81, 151.737, 384.658, 2835.38, 513.547, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84844.8, 351.293, 362.193, 153.996, 388.182, 2899.54, 516.189, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84774.5, 351.333, 366.503, 151.074, 392.455, 2964.14, 517.577, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84704.1, 351.496, 358.511, 155.363, 401.423, 3029.14, 513.874, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84634.2, 351.064, 360.113, 161.355, 398.75, 3094.52, 521.468, 49, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 381.52, 166.509, 27, 1482.3, 548.029, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86593.1, 294.893, 369.533, 158.014, 61.0714, 1523.37, 527.547, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86519.8, 309.24, 356.423, 157.421, 91.7092, 1565.41, 513.844, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86448.4, 318.753, 357.258, 155.731, 111.159, 1608.67, 512.989, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86377.2, 326.186, 354.365, 156.733, 132.219, 1653.25, 511.098, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86306.4, 331.811, 355.719, 154.109, 152.774, 1699.2, 509.828, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86235.8, 336.077, 350.764, 156.01, 174.862, 1746.53, 506.774, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86165.6, 339.009, 352.76, 155.031, 192.372, 1795.22, 507.791, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86095.4, 341.439, 359.024, 155.298, 203.631, 1845.23, 514.322, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86024.3, 344.228, 361.181, 149.691, 224.086, 1896.51, 510.872, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85953.8, 345.924, 359.574, 150.653, 241.08, 1949.01, 510.227, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85883.4, 347.134, 367.32, 148.647, 250.86, 2002.67, 515.967, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85812.2, 348.835, 365.681, 150.857, 264.941, 2057.45, 516.539, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85741.1, 350.216, 360.398, 152.012, 283.017, 2113.27, 512.41, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85670.6, 350.694, 363.686, 152.167, 292.801, 2170.08, 515.853, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85599.6, 351.492, 365.805, 159.34, 295.887, 2227.84, 525.145, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85527.5, 353.348, 359.885, 161.048, 311.752, 2286.49, 520.933, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85456, 354.194, 359.648, 159.745, 324.484, 2345.97, 519.393, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85384.7, 354.599, 364.546, 159.586, 330.307, 2406.24, 524.132, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85312.9, 355.514, 356.151, 160.463, 347.713, 2467.27, 516.614, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85242.1, 355.156, 359.483, 156.333, 357.877, 2529.01, 515.816, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85171.6, 354.701, 365.528, 150.475, 366.314, 2591.42, 516.003, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85101, 354.305, 373.077, 145.009, 372.149, 2654.44, 518.086, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85030.2, 354.214, 374.031, 145.91, 377.567, 2718.03, 519.941, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84959.3, 354.335, 369.905, 143.74, 390.598, 2782.14, 513.645, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84889.2, 353.515, 373.09, 144.733, 392.698, 2846.73, 517.823, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84818.7, 353.37, 365.933, 145.606, 404.648, 2911.76, 511.539, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84749, 352.339, 361.266, 145.408, 414.745, 2977.2, 506.674, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84680.1, 350.796, 365.789, 149.162, 411.12, 3043.02, 514.951, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84610.1, 350.631, 364.773, 150.555, 414.754, 3109.17, 515.328, 50, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 381.52, 163.509, 30, 1482.3, 545.029, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86593.5, 294.476, 366.533, 159.229, 62.8571, 1523.37, 525.762, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86520.5, 308.659, 356.579, 153.524, 95.3673, 1565.41, 510.103, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86449.6, 317.769, 350.321, 153.077, 120.555, 1608.66, 503.398, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86379.8, 324.068, 343.786, 155.209, 143.944, 1653.23, 498.995, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86310.6, 328.441, 343.599, 153.567, 164.663, 1699.15, 497.166, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86241.7, 331.63, 342.038, 153.304, 184.901, 1746.43, 495.342, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86173.1, 333.874, 339.035, 157.252, 201.694, 1795.02, 496.287, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86104.5, 335.746, 334.561, 155.052, 225.287, 1844.87, 489.613, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86036.8, 336.266, 332.668, 155.122, 243.195, 1895.94, 487.789, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85969.5, 336.377, 327.983, 157.217, 260.824, 1948.15, 485.2, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85902.5, 336.055, 333.648, 156.17, 270.194, 2001.44, 489.819, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85835, 336.383, 336.864, 158.178, 277.894, 2055.72, 495.043, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85766.8, 337.312, 337.896, 158.063, 289.045, 2110.93, 495.959, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85698.5, 338.127, 340.984, 156.012, 299.399, 2167, 496.996, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85630.1, 338.867, 343.966, 157.155, 306.013, 2223.89, 501.121, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85561.2, 339.972, 341.838, 156.262, 319.155, 2281.54, 498.1, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85492.8, 340.385, 339.017, 159.499, 328.358, 2339.92, 498.516, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85424.4, 340.718, 340.456, 155.529, 339.904, 2398.98, 495.985, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85356.4, 340.583, 342.838, 154.863, 346.625, 2458.69, 497.701, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85288.2, 340.656, 345.031, 148.236, 358.866, 2518.99, 493.268, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85220.7, 340.053, 348.078, 151.087, 360.233, 2579.86, 499.166, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85152.4, 340.323, 353.823, 151.699, 360.502, 2641.25, 505.521, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85083.3, 341.354, 353.195, 154.282, 364.752, 2703.11, 507.477, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85014, 342.39, 352.756, 156.743, 368.698, 2765.41, 509.5, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84944.5, 343.438, 352.494, 156.091, 375.363, 2828.14, 508.585, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84875.1, 344.094, 350.397, 153.548, 385.551, 2891.28, 503.945, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84806.5, 343.931, 348.542, 148.226, 398.012, 2954.81, 496.768, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84738.9, 342.768, 349.796, 146.274, 403.582, 3018.72, 496.07, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84671.4, 341.688, 358.798, 147.392, 397.755, 3082.98, 506.19, 51, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86669.4, 273.317, 377.52, 163.509, 34, 1482.3, 541.029, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86594.1, 293.919, 370.819, 162.229, 55.5714, 1523.37, 533.047, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86520, 309.227, 360.481, 157.276, 87.602, 1565.41, 517.757, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86448.1, 319.285, 358.024, 155.596, 110.345, 1608.65, 513.619, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86376.8, 326.699, 357.151, 152.639, 133.463, 1653.22, 509.789, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86306.1, 332.04, 359.378, 148.338, 154.93, 1699.17, 507.715, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86235.8, 335.967, 358.193, 143.665, 179.863, 1746.5, 501.858, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86166.3, 338.241, 357.643, 145.561, 197.016, 1795.19, 503.204, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86096.7, 340.19, 360.451, 148.458, 208.944, 1845.21, 508.909, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
86026.4, 342.482, 361.331, 149.265, 224.019, 1896.49, 510.597, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85955.9, 344.491, 365.469, 144.153, 241.018, 1948.96, 509.622, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85885.6, 345.906, 366.593, 148.525, 250.802, 2002.57, 515.119, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85814.6, 347.738, 367.835, 145.671, 266.888, 2057.28, 513.506, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85743.9, 348.923, 357.244, 147.13, 289.824, 2113.03, 504.374, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85674.4, 348.555, 370.576, 147.556, 289.123, 2169.75, 518.132, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85603.2, 350.097, 363.904, 143.93, 311.471, 2227.42, 507.834, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85533.4, 349.857, 366.924, 149.655, 314.223, 2285.94, 516.579, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85462.5, 350.808, 368.696, 151.957, 320.778, 2345.28, 520.652, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85391.1, 352.069, 370.473, 146.151, 334.866, 2405.38, 516.624, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85320.2, 352.466, 377.301, 146.836, 336.947, 2466.2, 524.136, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85248.5, 353.754, 370.696, 150.496, 348.879, 2527.71, 521.191, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85177.1, 354.32, 370.743, 150.971, 356.959, 2589.86, 521.714, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85105.8, 354.785, 374.866, 152.447, 359.462, 2652.62, 527.313, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
85033.8, 355.863, 377.76, 151.845, 364.786, 2715.96, 529.605, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84961.5, 356.976, 377.598, 152.35, 371.73, 2779.85, 529.948, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84889.2, 357.853, 379.603, 150.887, 378.178, 2844.25, 530.49, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84816.9, 358.566, 374.588, 153.58, 387.165, 2909.16, 528.168, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
84745, 358.759, 378.031, 157.124, 386.511, 2974.54, 535.155, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 16
